filename,datetime,dt_round,dt_round_2,ppm
Shanghai2/201409040845,201409040845,2014-09-04 08:45:00,2014-09-04 09:00:00,96.0
Shanghai2/201408201545,201408201545,2014-08-20 15:45:00,2014-08-20 16:00:00,12.0
Shanghai2/201410021315,201410021315,2014-10-02 13:15:00,2014-10-02 13:00:00,57.0
Shanghai2/201410121315,201410121315,2014-10-12 13:15:00,2014-10-12 13:00:00,31.0
Shanghai2/201411280845,201411280845,2014-11-28 08:45:00,2014-11-28 09:00:00,62.0
Shanghai2/201410091415,201410091415,2014-10-09 14:15:00,2014-10-09 14:00:00,23.0
Shanghai2/201410191415,201410191415,2014-10-19 14:15:00,2014-10-19 14:00:00,23.0
Shanghai2/201410111215,201410111215,2014-10-11 12:15:00,2014-10-11 12:00:00,28.0
Shanghai2/201411141045,201411141045,2014-11-14 10:45:00,2014-11-14 11:00:00,52.0
Shanghai2/201409131515,201409131515,2014-09-13 15:15:00,2014-09-13 15:00:00,7.0
Shanghai2/201411291545,201411291545,2014-11-29 15:45:00,2014-11-29 16:00:00,31.0
Shanghai2/201409031515,201409031515,2014-09-03 15:15:00,2014-09-03 15:00:00,54.0
Shanghai2/201410241115,201410241115,2014-10-24 11:15:00,2014-10-24 11:00:00,28.0
Shanghai2/201412050815,201412050815,2014-12-05 08:15:00,2014-12-05 08:00:00,85.0
Shanghai2/201409101415,201409101415,2014-09-10 14:15:00,2014-09-10 14:00:00,92.0
Shanghai2/201409181215,201409181215,2014-09-18 12:15:00,2014-09-18 12:00:00,21.0
Shanghai2/201408210845,201408210845,2014-08-21 08:45:00,2014-08-21 09:00:00,35.0
Shanghai2/201409081215,201409081215,2014-09-08 12:15:00,2014-09-08 12:00:00,45.0
Shanghai2/201410281245,201410281245,2014-10-28 12:45:00,2014-10-28 13:00:00,18.0
Shanghai2/201410311130,201410311130,2014-10-31 11:30:00,2014-10-31 12:00:00,32.0
Shanghai2/201408121215,201408121215,2014-08-12 12:15:00,2014-08-12 12:00:00,29.0
Shanghai2/201411110815,201411110815,2014-11-11 08:15:00,2014-11-11 08:00:00,49.0
Shanghai2/201409041145,201409041145,2014-09-04 11:45:00,2014-09-04 12:00:00,86.0
Shanghai2/201408091515,201408091515,2014-08-09 15:15:00,2014-08-09 15:00:00,22.0
Shanghai2/201408191515,201408191515,2014-08-19 15:15:00,2014-08-19 15:00:00,11.0
Shanghai2/201410171330,201410171330,2014-10-17 13:30:00,2014-10-17 14:00:00,23.0
Shanghai2/201411131415,201411131415,2014-11-13 14:15:00,2014-11-13 14:00:00,31.0
Shanghai2/201408180815,201408180815,2014-08-18 08:15:00,2014-08-18 08:00:00,45.0
Shanghai2/201409211245,201409211245,2014-09-21 12:45:00,2014-09-21 13:00:00,9.0
Shanghai2/201412031145,201412031145,2014-12-03 11:45:00,2014-12-03 12:00:00,61.0
Shanghai2/201408271115,201408271115,2014-08-27 11:15:00,2014-08-27 11:00:00,27.0
Shanghai2/201409221345,201409221345,2014-09-22 13:45:00,2014-09-22 14:00:00,11.0
Shanghai2/201411081315,201411081315,2014-11-08 13:15:00,2014-11-08 13:00:00,32.0
Shanghai2/201409041345,201409041345,2014-09-04 13:45:00,2014-09-04 14:00:00,106.0
Shanghai2/201411261515,201411261515,2014-11-26 15:15:00,2014-11-26 15:00:00,61.0
Shanghai2/201410281045,201410281045,2014-10-28 10:45:00,2014-10-28 11:00:00,18.0
Shanghai2/201408121015,201408121015,2014-08-12 10:15:00,2014-08-12 10:00:00,31.0
Shanghai2/201409121300,201409121300,2014-09-12 13:00:00,2014-09-12 13:00:00,16.0
Shanghai2/201409071245,201409071245,2014-09-07 12:45:00,2014-09-07 13:00:00,35.0
Shanghai2/201411251415,201411251415,2014-11-25 14:15:00,2014-11-25 14:00:00,24.0
Shanghai2/201411081115,201411081115,2014-11-08 11:15:00,2014-11-08 11:00:00,42.0
Shanghai2/201408271315,201408271315,2014-08-27 13:15:00,2014-08-27 13:00:00,32.0
Shanghai2/201410051545,201410051545,2014-10-05 15:45:00,2014-10-05 16:00:00,35.0
Shanghai2/201410151545,201410151545,2014-10-15 15:45:00,2014-10-15 16:00:00,112.0
Shanghai2/201409211045,201409211045,2014-09-21 10:45:00,2014-09-21 11:00:00,13.0
Shanghai2/201412031345,201412031345,2014-12-03 13:45:00,2014-12-03 14:00:00,63.0
Shanghai2/201411270815,201411270815,2014-11-27 08:15:00,2014-11-27 08:00:00,21.0
Shanghai2/201410161445,201410161445,2014-10-16 14:45:00,2014-10-16 15:00:00,150.0
Shanghai2/201408170845,201408170845,2014-08-17 08:45:00,2014-08-17 09:00:00,25.0
Shanghai2/201411141245,201411141245,2014-11-14 12:45:00,2014-11-14 13:00:00,61.0
Shanghai2/201410111015,201410111015,2014-10-11 10:15:00,2014-10-11 10:00:00,29.0
Shanghai2/201409251515,201409251515,2014-09-25 15:15:00,2014-09-25 15:00:00,53.0
Shanghai2/201411071345,201411071345,2014-11-07 13:45:00,2014-11-07 14:00:00,30.0
Shanghai2/201408281145,201408281145,2014-08-28 11:45:00,2014-08-28 12:00:00,36.0
Shanghai2/201410021115,201410021115,2014-10-02 11:15:00,2014-10-02 11:00:00,54.0
Shanghai2/201409240815,201409240815,2014-09-24 08:15:00,2014-09-24 08:00:00,21.0
Shanghai2/201410241315,201410241315,2014-10-24 13:15:00,2014-10-24 13:00:00,19.0
Shanghai2/201408161545,201408161545,2014-08-16 15:45:00,2014-08-16 16:00:00,27.0
Shanghai2/201411241015,201411241015,2014-11-24 10:15:00,2014-11-24 10:00:00,27.0
Shanghai2/201410311245,201410311245,2014-10-31 12:45:00,2014-10-31 13:00:00,43.0
Shanghai2/201411080815,201411080815,2014-11-08 08:15:00,2014-11-08 08:00:00,34.0
Shanghai2/201410291445,201410291445,2014-10-29 14:45:00,2014-10-29 15:00:00,21.0
Shanghai2/201409220845,201409220845,2014-09-22 08:45:00,2014-09-22 09:00:00,18.0
Shanghai2/201411271115,201411271115,2014-11-27 11:15:00,2014-11-27 11:00:00,28.0
Shanghai2/201408181315,201408181315,2014-08-18 13:15:00,2014-08-18 13:00:00,51.0
Shanghai2/201408101515,201408101515,2014-08-10 15:15:00,2014-08-10 15:00:00,55.0
Shanghai2/201410221345,201410221345,2014-10-22 13:45:00,2014-10-22 14:00:00,53.0
Shanghai2/201410171045,201410171045,2014-10-17 10:45:00,2014-10-17 11:00:00,17.0
Shanghai2/201409281245,201409281245,2014-09-28 12:45:00,2014-09-28 13:00:00,18.0
Shanghai2/201409201445,201409201445,2014-09-20 14:45:00,2014-09-20 15:00:00,4.0
Shanghai2/201409301445,201409301445,2014-09-30 14:45:00,2014-09-30 15:00:00,23.0
Shanghai2/201410041145,201410041145,2014-10-04 11:45:00,2014-10-04 12:00:00,18.0
Shanghai2/201411091515,201411091515,2014-11-09 15:15:00,2014-11-09 15:00:00,51.0
Shanghai2/201409231545,201409231545,2014-09-23 15:45:00,2014-09-23 16:00:00,8.0
Shanghai2/201411111315,201411111315,2014-11-11 13:15:00,2014-11-11 13:00:00,57.0
Shanghai2/201411191515,201411191515,2014-11-19 15:15:00,2014-11-19 15:00:00,38.0
Shanghai2/201408311345,201408311345,2014-08-31 13:45:00,2014-08-31 14:00:00,14.0
Shanghai2/201410031515,201410031515,2014-10-03 15:15:00,2014-10-03 15:00:00,26.0
Shanghai2/201408281030,201408281030,2014-08-28 10:30:00,2014-08-28 10:00:00,32.0
Shanghai2/201412061215,201412061215,2014-12-06 12:15:00,2014-12-06 12:00:00,82.0
Shanghai2/201410101415,201410101415,2014-10-10 14:15:00,2014-10-10 14:00:00,30.0
Shanghai2/201410181215,201410181215,2014-10-18 12:15:00,2014-10-18 12:00:00,20.0
Shanghai2/201411210845,201411210845,2014-11-21 08:45:00,2014-11-21 09:00:00,37.0
Shanghai2/201410081215,201410081215,2014-10-08 12:15:00,2014-10-08 12:00:00,21.0
Shanghai2/201412051315,201412051315,2014-12-05 13:15:00,2014-12-05 13:00:00,35.0
Shanghai2/201411201545,201411201545,2014-11-20 15:45:00,2014-11-20 16:00:00,34.0
Shanghai2/201411281345,201411281345,2014-11-28 13:45:00,2014-11-28 14:00:00,75.0
Shanghai2/201411301545,201411301545,2014-11-30 15:45:00,2014-11-30 16:00:00,23.0
Shanghai2/201408171145,201408171145,2014-08-17 11:45:00,2014-08-17 12:00:00,10.0
Shanghai2/201409091415,201409091415,2014-09-09 14:15:00,2014-09-09 14:00:00,37.0
Shanghai2/201410020815,201410020815,2014-10-02 08:15:00,2014-10-02 08:00:00,52.0
Shanghai2/201409011215,201409011215,2014-09-01 12:15:00,2014-09-01 12:00:00,47.0
Shanghai2/201409191415,201409191415,2014-09-19 14:15:00,2014-09-19 14:00:00,32.0
Shanghai2/201408141045,201408141045,2014-08-14 10:45:00,2014-08-14 11:00:00,38.0
Shanghai2/201410141545,201410141545,2014-10-14 15:45:00,2014-10-14 16:00:00,48.0
Shanghai2/201410041545,201410041545,2014-10-04 15:45:00,2014-10-04 16:00:00,16.0
Shanghai2/201409231145,201409231145,2014-09-23 11:45:00,2014-09-23 12:00:00,4.0
Shanghai2/201411191115,201411191115,2014-11-19 11:15:00,2014-11-19 11:00:00,27.0
Shanghai2/201410171445,201410171445,2014-10-17 14:45:00,2014-10-17 15:00:00,22.0
Shanghai2/201411260815,201411260815,2014-11-26 08:15:00,2014-11-26 08:00:00,36.0
Shanghai2/201408251215,201408251215,2014-08-25 12:15:00,2014-08-25 12:00:00,57.0
Shanghai2/201412021345,201412021345,2014-12-02 13:45:00,2014-12-02 14:00:00,40.0
Shanghai2/201409201045,201409201045,2014-09-20 10:45:00,2014-09-20 11:00:00,44.0
Shanghai2/201409301045,201409301045,2014-09-30 10:45:00,2014-09-30 11:00:00,29.0
Shanghai2/201411271515,201411271515,2014-11-27 15:15:00,2014-11-27 15:00:00,13.0
Shanghai2/201408101115,201408101115,2014-08-10 11:15:00,2014-08-10 11:00:00,70.0
Shanghai2/201411241415,201411241415,2014-11-24 14:15:00,2014-11-24 14:00:00,27.0
Shanghai2/201410050845,201410050845,2014-10-05 08:45:00,2014-10-05 09:00:00,18.0
Shanghai2/201409161245,201409161245,2014-09-16 12:45:00,2014-09-16 13:00:00,22.0
Shanghai2/201409091015,201409091015,2014-09-09 10:15:00,2014-09-09 10:00:00,32.0
Shanghai2/201411231045,201411231045,2014-11-23 10:45:00,2014-11-23 11:00:00,32.0
Shanghai2/201409191015,201409191015,2014-09-19 10:15:00,2014-09-19 10:00:00,38.0
Shanghai2/201408141445,201408141445,2014-08-14 14:45:00,2014-08-14 15:00:00,0.0
Shanghai2/201410261215,201410261215,2014-10-26 12:15:00,2014-10-26 12:00:00,56.0
Shanghai2/201411201145,201411201145,2014-11-20 11:45:00,2014-11-20 12:00:00,32.0
Shanghai2/201411301145,201411301145,2014-11-30 11:45:00,2014-11-30 12:00:00,54.0
Shanghai2/201408171545,201408171545,2014-08-17 15:45:00,2014-08-17 16:00:00,8.0
Shanghai2/201410251315,201410251315,2014-10-25 13:15:00,2014-10-25 13:00:00,20.0
Shanghai2/201409271415,201409271415,2014-09-27 14:15:00,2014-09-27 14:00:00,38.0
Shanghai2/201408160845,201408160845,2014-08-16 08:45:00,2014-08-16 09:00:00,29.0
Shanghai2/201411061345,201411061345,2014-11-06 13:45:00,2014-11-06 14:00:00,119.0
Shanghai2/201408100815,201408100815,2014-08-10 08:15:00,2014-08-10 08:00:00,60.0
Shanghai2/201411131215,201411131215,2014-11-13 12:15:00,2014-11-13 12:00:00,32.0
Shanghai2/201409211445,201409211445,2014-09-21 14:45:00,2014-09-21 15:00:00,15.0
Shanghai2/201410061045,201410061045,2014-10-06 10:45:00,2014-10-06 11:00:00,56.0
Shanghai2/201410161045,201410161045,2014-10-16 10:45:00,2014-10-16 11:00:00,117.0
Shanghai2/201409221545,201409221545,2014-09-22 15:45:00,2014-09-22 16:00:00,11.0
Shanghai2/201411081515,201411081515,2014-11-08 15:15:00,2014-11-08 15:00:00,18.0
Shanghai2/201410051145,201410051145,2014-10-05 11:45:00,2014-10-05 12:00:00,28.0
Shanghai2/201409230845,201409230845,2014-09-23 08:45:00,2014-09-23 09:00:00,-3.0
Shanghai2/201410281445,201410281445,2014-10-28 14:45:00,2014-10-28 15:00:00,23.0
Shanghai2/201408121415,201408121415,2014-08-12 14:15:00,2014-08-12 14:00:00,41.0
Shanghai2/201411190815,201411190815,2014-11-19 08:15:00,2014-11-19 08:00:00,37.0
Shanghai2/201411251015,201411251015,2014-11-25 10:15:00,2014-11-25 10:00:00,39.0
Shanghai2/201408091315,201408091315,2014-08-09 13:15:00,2014-08-09 13:00:00,18.0
Shanghai2/201408191315,201408191315,2014-08-19 13:15:00,2014-08-19 13:00:00,9.0
Shanghai2/201408161145,201408161145,2014-08-16 11:45:00,2014-08-16 12:00:00,31.0
Shanghai2/201409131315,201409131315,2014-09-13 13:15:00,2014-09-13 13:00:00,10.0
Shanghai2/201411291345,201411291345,2014-11-29 13:45:00,2014-11-29 14:00:00,20.0
Shanghai2/201409031315,201409031315,2014-09-03 13:15:00,2014-09-03 13:00:00,42.0
Shanghai2/201411211545,201411211545,2014-11-21 15:45:00,2014-11-21 16:00:00,31.0
Shanghai2/201409181415,201409181415,2014-09-18 14:15:00,2014-09-18 14:00:00,25.0
Shanghai2/201408290845,201408290845,2014-08-29 08:45:00,2014-08-29 09:00:00,9.0
Shanghai2/201411221445,201411221445,2014-11-22 14:45:00,2014-11-22 15:00:00,106.0
Shanghai2/201412071215,201412071215,2014-12-07 12:15:00,2014-12-07 12:00:00,57.0
Shanghai2/201408201345,201408201345,2014-08-20 13:45:00,2014-08-20 14:00:00,4.0
Shanghai2/201410021515,201410021515,2014-10-02 15:15:00,2014-10-02 15:00:00,51.0
Shanghai2/201408301345,201408301345,2014-08-30 13:45:00,2014-08-30 14:00:00,9.0
Shanghai2/201410011415,201410011415,2014-10-01 14:15:00,2014-10-01 14:00:00,31.0
Shanghai2/201411200845,201411200845,2014-11-20 08:45:00,2014-11-20 09:00:00,21.0
Shanghai2/201410191215,201410191215,2014-10-19 12:15:00,2014-10-19 12:00:00,11.0
Shanghai2/201410111415,201410111415,2014-10-11 14:15:00,2014-10-11 14:00:00,32.0
Shanghai2/201409101015,201409101015,2014-09-10 10:15:00,2014-09-10 10:00:00,66.0
Shanghai2/201408181500,201408181500,2014-08-18 15:00:00,2014-08-18 15:00:00,27.0
Shanghai2/201410271415,201410271415,2014-10-27 14:15:00,2014-10-27 14:00:00,30.0
Shanghai2/201408151245,201408151245,2014-08-15 12:45:00,2014-08-15 13:00:00,26.0
Shanghai2/201411160845,201411160845,2014-11-16 08:45:00,2014-11-16 09:00:00,63.0
Shanghai2/201409131115,201409131115,2014-09-13 11:15:00,2014-09-13 11:00:00,-1.0
Shanghai2/201411291145,201411291145,2014-11-29 11:45:00,2014-11-29 12:00:00,26.0
Shanghai2/201409031115,201409031115,2014-09-03 11:15:00,2014-09-03 11:00:00,34.0
Shanghai2/201410241515,201410241515,2014-10-24 15:15:00,2014-10-24 15:00:00,22.0
Shanghai2/201408161345,201408161345,2014-08-16 13:45:00,2014-08-16 14:00:00,38.0
Shanghai2/201408231045,201408231045,2014-08-23 10:45:00,2014-08-23 11:00:00,44.0
Shanghai2/201410191015,201410191015,2014-10-19 10:15:00,2014-10-19 10:00:00,11.0
Shanghai2/201411141445,201411141445,2014-11-14 14:45:00,2014-11-14 15:00:00,61.0
Shanghai2/201410250815,201410250815,2014-10-25 08:15:00,2014-10-25 08:00:00,28.0
Shanghai2/201408201145,201408201145,2014-08-20 11:45:00,2014-08-20 12:00:00,5.0
Shanghai2/201409251315,201409251315,2014-09-25 13:15:00,2014-09-25 13:00:00,46.0
Shanghai2/201412071015,201412071015,2014-12-07 10:15:00,2014-12-07 10:00:00,74.0
Shanghai2/201409130800,201409130800,2014-09-13 08:00:00,2014-09-13 08:00:00,5.0
Shanghai2/201410051345,201410051345,2014-10-05 13:45:00,2014-10-05 14:00:00,38.0
Shanghai2/201409150845,201409150845,2014-09-15 08:45:00,2014-09-15 09:00:00,10.0
Shanghai2/201411131015,201411131015,2014-11-13 10:15:00,2014-11-13 10:00:00,28.0
Shanghai2/201412031545,201412031545,2014-12-03 15:45:00,2014-12-03 16:00:00,74.0
Shanghai2/201411261315,201411261315,2014-11-26 13:15:00,2014-11-26 13:00:00,56.0
Shanghai2/201408091115,201408091115,2014-08-09 11:15:00,2014-08-09 11:00:00,13.0
Shanghai2/201408191115,201408191115,2014-08-19 11:15:00,2014-08-19 11:00:00,4.0
Shanghai2/201411251215,201411251215,2014-11-25 12:15:00,2014-11-25 12:00:00,36.0
Shanghai2/201410301045,201410301045,2014-10-30 10:45:00,2014-10-30 11:00:00,43.0
Shanghai2/201410251115,201410251115,2014-10-25 11:15:00,2014-10-25 11:00:00,24.0
Shanghai2/201411201345,201411201345,2014-11-20 13:45:00,2014-11-20 14:00:00,29.0
Shanghai2/201411281545,201411281545,2014-11-28 15:45:00,2014-11-28 16:00:00,86.0
Shanghai2/201411301345,201411301345,2014-11-30 13:45:00,2014-11-30 14:00:00,37.0
Shanghai2/201409121515,201409121515,2014-09-12 15:15:00,2014-09-12 15:00:00,23.0
Shanghai2/201409091215,201409091215,2014-09-09 12:15:00,2014-09-09 12:00:00,34.0
Shanghai2/201408200845,201408200845,2014-08-20 08:45:00,2014-08-20 09:00:00,6.0
Shanghai2/201409011415,201409011415,2014-09-01 14:15:00,2014-09-01 14:00:00,34.0
Shanghai2/201409191215,201409191215,2014-09-19 12:15:00,2014-09-19 12:00:00,47.0
Shanghai2/201408300845,201408300845,2014-08-30 08:45:00,2014-08-30 09:00:00,8.0
Shanghai2/201411061145,201411061145,2014-11-06 11:45:00,2014-11-06 12:00:00,124.0
Shanghai2/201412061415,201412061415,2014-12-06 14:15:00,2014-12-06 14:00:00,67.0
Shanghai2/201411161145,201411161145,2014-11-16 11:45:00,2014-11-16 12:00:00,67.0
Shanghai2/201410131315,201410131315,2014-10-13 13:15:00,2014-10-13 13:00:00,29.0
Shanghai2/201408291345,201408291345,2014-08-29 13:45:00,2014-08-29 14:00:00,46.0
Shanghai2/201412051515,201412051515,2014-12-05 15:15:00,2014-12-05 15:00:00,51.0
Shanghai2/201411051045,201411051045,2014-11-05 10:45:00,2014-11-05 11:00:00,25.0
Shanghai2/201411141530,201411141530,2014-11-14 15:30:00,2014-11-14 16:00:00,57.0
Shanghai2/201410101215,201410101215,2014-10-10 12:15:00,2014-10-10 12:00:00,35.0
Shanghai2/201410181415,201410181415,2014-10-18 14:15:00,2014-10-18 14:00:00,17.0
Shanghai2/201409030815,201409030815,2014-09-03 08:15:00,2014-09-03 08:00:00,20.0
Shanghai2/201409281445,201409281445,2014-09-28 14:45:00,2014-09-28 15:00:00,13.0
Shanghai2/201412021145,201412021145,2014-12-02 11:45:00,2014-12-02 12:00:00,38.0
Shanghai2/201409201245,201409201245,2014-09-20 12:45:00,2014-09-20 13:00:00,16.0
Shanghai2/201408190815,201408190815,2014-08-19 08:15:00,2014-08-19 08:00:00,-1.0
Shanghai2/201411121415,201411121415,2014-11-12 14:15:00,2014-11-12 14:00:00,96.0
Shanghai2/201409301245,201409301245,2014-09-30 12:45:00,2014-09-30 13:00:00,27.0
Shanghai2/201408251015,201408251015,2014-08-25 10:15:00,2014-08-25 10:00:00,55.0
Shanghai2/201411091315,201411091315,2014-11-09 13:15:00,2014-11-09 13:00:00,37.0
Shanghai2/201409231345,201409231345,2014-09-23 13:45:00,2014-09-23 14:00:00,3.0
Shanghai2/201411191315,201411191315,2014-11-19 13:15:00,2014-11-19 13:00:00,32.0
Shanghai2/201408261115,201408261115,2014-08-26 11:15:00,2014-08-26 11:00:00,41.0
Shanghai2/201410311445,201410311445,2014-10-31 14:45:00,2014-10-31 15:00:00,46.0
Shanghai2/201410301130,201410301130,2014-10-30 11:30:00,2014-10-30 12:00:00,44.0
Shanghai2/201410291245,201410291245,2014-10-29 12:45:00,2014-10-29 13:00:00,25.0
Shanghai2/201409061045,201409061045,2014-09-06 10:45:00,2014-09-06 11:00:00,43.0
Shanghai2/201409161045,201409161045,2014-09-16 10:45:00,2014-09-16 11:00:00,22.0
Shanghai2/201408101315,201408101315,2014-08-10 13:15:00,2014-08-10 13:00:00,55.0
Shanghai2/201410221545,201410221545,2014-10-22 15:45:00,2014-10-22 16:00:00,33.0
Shanghai2/201409151145,201409151145,2014-09-15 11:45:00,2014-09-15 12:00:00,8.0
Shanghai3/201412181315,201412181315,2014-12-18 13:15:00,2014-12-18 13:00:00,43.0
Shanghai3/201412131415,201412131415,2014-12-13 14:15:00,2014-12-13 14:00:00,67.0
Shanghai3/201412280845,201412280845,2014-12-28 08:45:00,2014-12-28 09:00:00,40.0
Shanghai3/201412171145,201412171145,2014-12-17 11:45:00,2014-12-17 12:00:00,39.0
Shanghai3/201412311345,201412311345,2014-12-31 13:45:00,2014-12-31 14:00:00,69.0
Shanghai3/201412211345,201412211345,2014-12-21 13:45:00,2014-12-21 14:00:00,83.0
Shanghai3/201412291545,201412291545,2014-12-29 15:45:00,2014-12-29 16:00:00,105.0
Shanghai3/201412241215,201412241215,2014-12-24 12:15:00,2014-12-24 12:00:00,117.0
Shanghai3/201412271315,201412271315,2014-12-27 13:15:00,2014-12-27 13:00:00,36.0
Shanghai3/201412121015,201412121015,2014-12-12 10:15:00,2014-12-12 10:00:00,90.0
Shanghai3/201412161545,201412161545,2014-12-16 15:45:00,2014-12-16 16:00:00,29.0
Shanghai3/201412081300,201412081300,2014-12-08 13:00:00,2014-12-08 13:00:00,73.0
Shanghai3/201412151445,201412151445,2014-12-15 14:45:00,2014-12-15 15:00:00,105.0
Shanghai3/201412170845,201412170845,2014-12-17 08:45:00,2014-12-17 09:00:00,46.0
Shanghai3/201412310845,201412310845,2014-12-31 08:45:00,2014-12-31 09:00:00,173.0
Shanghai3/201412210845,201412210845,2014-12-21 08:45:00,2014-12-21 09:00:00,69.0
Shanghai3/201412231445,201412231445,2014-12-23 14:45:00,2014-12-23 15:00:00,59.0
Shanghai3/201412201545,201412201545,2014-12-20 15:45:00,2014-12-20 16:00:00,43.0
Shanghai3/201412301545,201412301545,2014-12-30 15:45:00,2014-12-30 16:00:00,87.0
Shanghai3/201412271115,201412271115,2014-12-27 11:15:00,2014-12-27 11:00:00,30.0
Shanghai3/201412180815,201412180815,2014-12-18 08:15:00,2014-12-18 08:00:00,115.0
Shanghai3/201412241015,201412241015,2014-12-24 10:15:00,2014-12-24 10:00:00,150.0
Shanghai3/201412091515,201412091515,2014-12-09 15:15:00,2014-12-09 15:00:00,19.0
Shanghai3/201412191515,201412191515,2014-12-19 15:15:00,2014-12-19 15:00:00,69.0
Shanghai3/201412111315,201412111315,2014-12-11 13:15:00,2014-12-11 13:00:00,77.0
Shanghai3/201412121215,201412121215,2014-12-12 12:15:00,2014-12-12 12:00:00,82.0
Shanghai3/201412171345,201412171345,2014-12-17 13:45:00,2014-12-17 14:00:00,43.0
Shanghai3/201412311145,201412311145,2014-12-31 11:45:00,2014-12-31 12:00:00,124.0
Shanghai3/201412211145,201412211145,2014-12-21 11:45:00,2014-12-21 12:00:00,92.0
Shanghai3/201412080800,201412080800,2014-12-08 08:00:00,2014-12-08 08:00:00,97.0
Shanghai3/201412251415,201412251415,2014-12-25 14:15:00,2014-12-25 14:00:00,23.0
Shanghai3/201412261515,201412261515,2014-12-26 15:15:00,2014-12-26 15:00:00,31.0
Shanghai3/201412181115,201412181115,2014-12-18 11:15:00,2014-12-18 11:00:00,55.0
Shanghai3/201412081115,201412081115,2014-12-08 11:15:00,2014-12-08 11:00:00,53.0
Shanghai3/201412311545,201412311545,2014-12-31 15:45:00,2014-12-31 16:00:00,65.0
Shanghai3/201412211545,201412211545,2014-12-21 15:45:00,2014-12-21 16:00:00,81.0
Shanghai3/201412291345,201412291345,2014-12-29 13:45:00,2014-12-29 14:00:00,102.0
Shanghai3/201412200845,201412200845,2014-12-20 08:45:00,2014-12-20 09:00:00,48.0
Shanghai3/201412300845,201412300845,2014-12-30 08:45:00,2014-12-30 09:00:00,114.0
Shanghai3/201412191100,201412191100,2014-12-19 11:00:00,2014-12-19 11:00:00,64.0
